Distance_(pixels),Gray_Value,X_Fit:_Gaussian,Fit:_Gaussian
584,38.106,350.166,116.8763
585,39.500,350.766,116.8058
586,38.986,351.365,116.7344
587,38.115,351.965,116.6620
588,39.981,352.565,116.5888
589,40.767,353.164,116.5146
590,39.446,353.764,116.4395
591,39.576,354.363,116.3635
592,38.014,354.963,116.2866
593,34.963,355.563,116.2088
594,34.677,356.162,116.1301
595,33.469,356.762,116.0504
596,34.297,357.361,115.9699
597,35.106,357.961,115.8884
598,35.491,358.561,115.8061
599,36.333,359.160,115.7228
"","",359.760,115.6386
"","",360.359,115.5536
"","",360.959,115.4676
"","",361.559,115.3807
"","",362.158,115.2929
"","",362.758,115.2043
"","",363.357,115.1147
"","",363.957,115.0242
"","",364.557,114.9328
"","",365.156,114.8405
"","",365.756,114.7474
"","",366.355,114.6533
"","",366.955,114.5583
"","",367.555,114.4625
"","",368.154,114.3658
"","",368.754,114.2681
"","",369.353,114.1696
"","",369.953,114.0702
"","",370.553,113.9699
"","",371.152,113.8687
"","",371.752,113.7666
"","",372.351,113.6637
"","",372.951,113.5598
"","",373.551,113.4551
"","",374.150,113.3495
"","",374.750,113.2430
"","",375.349,113.1356
"","",375.949,113.0274
"","",376.549,112.9183
"","",377.148,112.8083
"","",377.748,112.6974
"","",378.347,112.5857
"","",378.947,112.4730
"","",379.547,112.3596
"","",380.146,112.2452
"","",380.746,112.1300
"","",381.345,112.0139
"","",381.945,111.8969
"","",382.545,111.7791
"","",383.144,111.6604
"","",383.744,111.5409
"","",384.343,111.4204
"","",384.943,111.2992
"","",385.543,111.1770
"","",386.142,111.0540
"","",386.742,110.9302
"","",387.341,110.8055
"","",387.941,110.6799
"","",388.541,110.5535
"","",389.140,110.4263
"","",389.740,110.2982
"","",390.339,110.1692
"","",390.939,110.0394
"","",391.539,109.9087
"","",392.138,109.7772
"","",392.738,109.6449
"","",393.337,109.5117
"","",393.937,109.3777
"","",394.537,109.2429
"","",395.136,109.1071
"","",395.736,108.9706
"","",396.335,108.8333
"","",396.935,108.6950
"","",397.535,108.5560
"","",398.134,108.4161
"","",398.734,108.2754
"","",399.333,108.1339
"","",399.933,107.9916
"","",400.533,107.8484
"","",401.132,107.7044
"","",401.732,107.5596
"","",402.331,107.4139
"","",402.931,107.2675
"","",403.531,107.1202
"","",404.130,106.9721
"","",404.730,106.8232
"","",405.329,106.6735
"","",405.929,106.5230
"","",406.529,106.3716
"","",407.128,106.2195
"","",407.728,106.0665
"","",408.327,105.9128
"","",408.927,105.7582
"","",409.527,105.6028
"","",410.126,105.4467
"","",410.726,105.2897
"","",411.325,105.1319
"","",411.925,104.9734
"","",412.525,104.8140
"","",413.124,104.6539
"","",413.724,104.4929
"","",414.323,104.3312
"","",414.923,104.1687
"","",415.523,104.0054
"","",416.122,103.8413
"","",416.722,103.6765
"","",417.321,103.5108
"","",417.921,103.3444
"","",418.521,103.1772
"","",419.120,103.0092
"","",419.720,102.8404
"","",420.319,102.6709
"","",420.919,102.5006
"","",421.519,102.3296
"","",422.118,102.1577
"","",422.718,101.9851
"","",423.317,101.8118
"","",423.917,101.6376
"","",424.517,101.4628
"","",425.116,101.2871
"","",425.716,101.1107
"","",426.315,100.9336
"","",426.915,100.7557
"","",427.515,100.5770
"","",428.114,100.3976
"","",428.714,100.2174
"","",429.313,100.0365
"","",429.913,99.8549
"","",430.513,99.6725
"","",431.112,99.4894
"","",431.712,99.3055
"","",432.311,99.1209
"","",432.911,98.9356
