Distance_(pixels),Gray_Value,X_Fit:_Gaussian,Fit:_Gaussian
"","",484.685,48.3862
"","",485.285,48.2241
"","",485.886,48.0628
"","",486.486,47.9024
"","",487.087,47.7428
"","",487.688,47.5842
"","",488.288,47.4264
"","",488.889,47.2696
"","",489.490,47.1136
"","",490.090,46.9585
"","",490.691,46.8043
"","",491.291,46.6510
"","",491.892,46.4986
"","",492.492,46.3471
"","",493.093,46.1965
"","",493.694,46.0468
"","",494.294,45.8979
"","",494.895,45.7500
"","",495.495,45.6030
"","",496.096,45.4568
"","",496.697,45.3115
"","",497.297,45.1672
"","",497.898,45.0237
"","",498.499,44.8811
"","",499.099,44.7395
"","",499.700,44.5987
"","",500.300,44.4588
"","",500.901,44.3198
"","",501.501,44.1817
"","",502.102,44.0445
"","",502.703,43.9081
"","",503.303,43.7727
"","",503.904,43.6382
"","",504.505,43.5045
"","",505.105,43.3717
"","",505.706,43.2398
"","",506.306,43.1089
"","",506.907,42.9787
"","",507.508,42.8495
"","",508.108,42.7212
"","",508.709,42.5937
"","",509.309,42.4671
"","",509.910,42.3414
"","",510.510,42.2166
"","",511.111,42.0926
"","",511.712,41.9695
"","",512.312,41.8473
"","",512.913,41.7259
"","",513.513,41.6055
"","",514.114,41.4858
"","",514.715,41.3671
"","",515.315,41.2492
"","",515.916,41.1322
"","",516.517,41.0160
"","",517.117,40.9007
"","",517.718,40.7862
"","",518.318,40.6726
"","",518.919,40.5598
"","",519.520,40.4479
"","",520.120,40.3368
"","",520.721,40.2266
"","",521.321,40.1172
"","",521.922,40.0086
"","",522.523,39.9009
"","",523.123,39.7940
"","",523.724,39.6880
"","",524.324,39.5827
"","",524.925,39.4783
"","",525.526,39.3747
"","",526.126,39.2719
"","",526.727,39.1700
"","",527.327,39.0688
"","",527.928,38.9685
"","",528.529,38.8690
"","",529.129,38.7702
"","",529.730,38.6723
"","",530.330,38.5752
"","",530.931,38.4788
"","",531.532,38.3833
"","",532.132,38.2885
"","",532.733,38.1945
"","",533.333,38.1013
"","",533.934,38.0089
"","",534.535,37.9173
"","",535.135,37.8264
"","",535.736,37.7363
"","",536.336,37.6469
"","",536.937,37.5584
"","",537.538,37.4705
"","",538.138,37.3835
"","",538.739,37.2972
"","",539.339,37.2116
"","",539.940,37.1268
"","",540.541,37.0427
"","",541.141,36.9593
"","",541.742,36.8767
"","",542.342,36.7948
"","",542.943,36.7137
"","",543.544,36.6332
"","",544.144,36.5535
"","",544.745,36.4745
"","",545.345,36.3962
"","",545.946,36.3186
"","",546.547,36.2417
"","",547.147,36.1655
"","",547.748,36.0901
"","",548.348,36.0153
"","",548.949,35.9411
"","",549.550,35.8677
"","",550.150,35.7950
"","",550.751,35.7229
"","",551.351,35.6515
"","",551.952,35.5808
"","",552.553,35.5107
"","",553.153,35.4413
"","",553.754,35.3726
"","",554.354,35.3045
"","",554.955,35.2371
"","",555.556,35.1703
"","",556.156,35.1041
"","",556.757,35.0386
"","",557.357,34.9737
"","",557.958,34.9095
"","",558.559,34.8459
"","",559.159,34.7828
"","",559.760,34.7205
"","",560.360,34.6587
"","",560.961,34.5975
"","",561.562,34.5370
"","",562.162,34.4770
"","",562.763,34.4177
"","",563.363,34.3589
"","",563.964,34.3007
"","",564.565,34.2431
"","",565.165,34.1861
"","",565.766,34.1297
"","",566.366,34.0738
"","",566.967,34.0186
"","",567.568,33.9638
"","",568.168,33.9097
"","",568.769,33.8561
"","",569.369,33.8030
"","",569.970,33.7505
"","",570.571,33.6986
"","",571.171,33.6472
"","",571.772,33.5963
"","",572.372,33.5460
"","",572.973,33.4962
"","",573.574,33.4469
"","",574.174,33.3982
"","",574.775,33.3499
"","",575.375,33.3022
"","",575.976,33.2550
"","",576.577,33.2083
"","",577.177,33.1621
"","",577.778,33.1164
"","",578.378,33.0712
"","",578.979,33.0264
"","",579.580,32.9822
"","",580.180,32.9385
"","",580.781,32.8952
"","",581.381,32.8524
"","",581.982,32.8101
"","",582.583,32.7682
"","",583.183,32.7268
"","",583.784,32.6859
"","",584.384,32.6454
"","",584.985,32.6054
"","",585.586,32.5658
"","",586.186,32.5267
"","",586.787,32.4880
"","",587.387,32.4498
"","",587.988,32.4119
"","",588.589,32.3746
"","",589.189,32.3376
"","",589.790,32.3011
"","",590.390,32.2649
