Radius_[pixels],Normalized_Integrated_Intensity,X_Fit:_Gaussian,Fit:_Gaussian
"","",148.902,60.6016
"","",149.196,60.4921
"","",149.490,60.3827
"","",149.784,60.2736
"","",150.078,60.1646
"","",150.372,60.0558
"","",150.666,59.9472
"","",150.960,59.8388
"","",151.254,59.7306
"","",151.548,59.6226
"","",151.842,59.5148
"","",152.136,59.4072
"","",152.430,59.2997
"","",152.724,59.1925
"","",153.018,59.0855
"","",153.312,58.9787
"","",153.606,58.8720
"","",153.900,58.7656
"","",154.194,58.6594
"","",154.488,58.5534
"","",154.781,58.4476
"","",155.075,58.3420
"","",155.369,58.2366
"","",155.663,58.1314
"","",155.957,58.0265
"","",156.251,57.9217
"","",156.545,57.8172
"","",156.839,57.7128
"","",157.133,57.6087
"","",157.427,57.5048
"","",157.721,57.4011
"","",158.015,57.2977
"","",158.309,57.1944
"","",158.603,57.0914
"","",158.897,56.9886
"","",159.191,56.8860
"","",159.485,56.7837
"","",159.779,56.6815
"","",160.073,56.5796
"","",160.367,56.4779
"","",160.661,56.3765
"","",160.955,56.2753
"","",161.249,56.1743
"","",161.543,56.0735
"","",161.837,55.9729
"","",162.130,55.8726
"","",162.424,55.7725
"","",162.718,55.6727
"","",163.012,55.5731
"","",163.306,55.4737
"","",163.600,55.3745
"","",163.894,55.2756
"","",164.188,55.1769
"","",164.482,55.0785
"","",164.776,54.9803
"","",165.070,54.8823
"","",165.364,54.7846
"","",165.658,54.6871
"","",165.952,54.5899
"","",166.246,54.4929
"","",166.540,54.3961
"","",166.834,54.2996
"","",167.128,54.2033
"","",167.422,54.1073
"","",167.716,54.0115
"","",168.010,53.9160
"","",168.304,53.8207
"","",168.598,53.7256
"","",168.892,53.6308
"","",169.186,53.5363
"","",169.479,53.4420
"","",169.773,53.3479
"","",170.067,53.2541
"","",170.361,53.1605
"","",170.655,53.0672
"","",170.949,52.9742
"","",171.243,52.8814
"","",171.537,52.7888
"","",171.831,52.6965
"","",172.125,52.6045
"","",172.419,52.5127
"","",172.713,52.4212
"","",173.007,52.3299
"","",173.301,52.2389
"","",173.595,52.1481
"","",173.889,52.0576
"","",174.183,51.9673
"","",174.477,51.8773
"","",174.771,51.7876
"","",175.065,51.6981
"","",175.359,51.6089
"","",175.653,51.5199
"","",175.947,51.4312
"","",176.241,51.3427
"","",176.534,51.2545
"","",176.828,51.1666
"","",177.122,51.0789
"","",177.416,50.9915
"","",177.710,50.9044
"","",178.004,50.8175
"","",178.298,50.7309
"","",178.592,50.6445
"","",178.886,50.5584
"","",179.180,50.4726
"","",179.474,50.3870
"","",179.768,50.3017
"","",180.062,50.2166
"","",180.356,50.1318
"","",180.650,50.0473
"","",180.944,49.9631
"","",181.238,49.8791
"","",181.532,49.7954
"","",181.826,49.7119
"","",182.120,49.6287
"","",182.414,49.5458
"","",182.708,49.4631
"","",183.002,49.3807
"","",183.296,49.2986
"","",183.589,49.2167
"","",183.883,49.1351
"","",184.177,49.0538
"","",184.471,48.9727
"","",184.765,48.8919
"","",185.059,48.8114
"","",185.353,48.7311
"","",185.647,48.6511
"","",185.941,48.5714
"","",186.235,48.4919
"","",186.529,48.4127
"","",186.823,48.3338
"","",187.117,48.2551
"","",187.411,48.1767
"","",187.705,48.0986
"","",187.999,48.0207
"","",188.293,47.9431
"","",188.587,47.8658
"","",188.881,47.7887
"","",189.175,47.7119
"","",189.469,47.6354
"","",189.763,47.5592
"","",190.057,47.4832
"","",190.351,47.4074
"","",190.645,47.3320
"","",190.938,47.2568
"","",191.232,47.1819
"","",191.526,47.1072
"","",191.820,47.0329
"","",192.114,46.9587
"","",192.408,46.8849
"","",192.702,46.8113
"","",192.996,46.7380
"","",193.290,46.6650
"","",193.584,46.5922
"","",193.878,46.5197
"","",194.172,46.4474
"","",194.466,46.3754
"","",194.760,46.3037
"","",195.054,46.2323
"","",195.348,46.1611
"","",195.642,46.0902
"","",195.936,46.0196
"","",196.230,45.9492
"","",196.524,45.8791
"","",196.818,45.8092
"","",197.112,45.7396
"","",197.406,45.6703
"","",197.700,45.6013
"","",197.993,45.5325
"","",198.287,45.4639
"","",198.581,45.3957
"","",198.875,45.3277
"","",199.169,45.2600
"","",199.463,45.1925
"","",199.757,45.1253
"","",200.051,45.0584
"","",200.345,44.9917
"","",200.639,44.9253
"","",200.933,44.8591
"","",201.227,44.7932
"","",201.521,44.7276
"","",201.815,44.6622
"","",202.109,44.5971
"","",202.403,44.5323
"","",202.697,44.4677
"","",202.991,44.4034
"","",203.285,44.3393
"","",203.579,44.2755
"","",203.873,44.2120
"","",204.167,44.1487
"","",204.461,44.0857
"","",204.755,44.0229
"","",205.049,43.9604
"","",205.342,43.8982
"","",205.636,43.8362
"","",205.930,43.7745
"","",206.224,43.7130
"","",206.518,43.6518
"","",206.812,43.5908
"","",207.106,43.5301
"","",207.400,43.4697
"","",207.694,43.4095
"","",207.988,43.3496
"","",208.282,43.2899
"","",208.576,43.2304
"","",208.870,43.1713
"","",209.164,43.1124
"","",209.458,43.0537
"","",209.752,42.9953
"","",210.046,42.9371
"","",210.340,42.8792
"","",210.634,42.8215
"","",210.928,42.7641
"","",211.222,42.7070
"","",211.516,42.6501
"","",211.810,42.5934
"","",212.104,42.5370
"","",212.397,42.4809
"","",212.691,42.4249
"","",212.985,42.3693
"","",213.279,42.3139
"","",213.573,42.2587
"","",213.867,42.2038
"","",214.161,42.1491
"","",214.455,42.0947
"","",214.749,42.0405
"","",215.043,41.9865
"","",215.337,41.9328
"","",215.631,41.8794
"","",215.925,41.8262
"","",216.219,41.7732
"","",216.513,41.7205
"","",216.807,41.6680
"","",217.101,41.6158
"","",217.395,41.5638
"","",217.689,41.5120
"","",217.983,41.4605
"","",218.277,41.4092
"","",218.571,41.3581
"","",218.865,41.3073
"","",219.159,41.2568
"","",219.452,41.2064
"","",219.746,41.1563
"","",220.040,41.1065
"","",220.334,41.0569
"","",220.628,41.0075
"","",220.922,40.9583
"","",221.216,40.9094
"","",221.510,40.8607
"","",221.804,40.8122
"","",222.098,40.7640
"","",222.392,40.7160
"","",222.686,40.6683
"","",222.980,40.6207
"","",223.274,40.5734
"","",223.568,40.5263
"","",223.862,40.4795
"","",224.156,40.4329
"","",224.450,40.3865
"","",224.744,40.3403
"","",225.038,40.2944
"","",225.332,40.2487
"","",225.626,40.2032
"","",225.920,40.1579
"","",226.214,40.1129
"","",226.508,40.0681
"","",226.801,40.0235
"","",227.095,39.9791
"","",227.389,39.9350
"","",227.683,39.8910
"","",227.977,39.8473
"","",228.271,39.8038
"","",228.565,39.7606
"","",228.859,39.7175
"","",229.153,39.6747
"","",229.447,39.6321
"","",229.741,39.5897
"","",230.035,39.5475
"","",230.329,39.5055
"","",230.623,39.4638
"","",230.917,39.4222
"","",231.211,39.3809
"","",231.505,39.3398
"","",231.799,39.2989
"","",232.093,39.2582
"","",232.387,39.2177
"","",232.681,39.1774
"","",232.975,39.1374
"","",233.269,39.0975
"","",233.563,39.0579
"","",233.857,39.0184
"","",234.150,38.9792
"","",234.444,38.9402
"","",234.738,38.9014
"","",235.032,38.8627
"","",235.326,38.8243
"","",235.620,38.7861
"","",235.914,38.7481
"","",236.208,38.7103
"","",236.502,38.6727
"","",236.796,38.6353
"","",237.090,38.5981
"","",237.384,38.5611
"","",237.678,38.5243
"","",237.972,38.4877
"","",238.266,38.4513
"","",238.560,38.4151
"","",238.854,38.3791
"","",239.148,38.3433
"","",239.442,38.3077
"","",239.736,38.2722
"","",240.030,38.2370
"","",240.324,38.2020
"","",240.618,38.1671
"","",240.912,38.1325
"","",241.205,38.0980
"","",241.499,38.0637
"","",241.793,38.0296
"","",242.087,37.9958
"","",242.381,37.9620
"","",242.675,37.9285
"","",242.969,37.8952
"","",243.263,37.8620
"","",243.557,37.8291
"","",243.851,37.7963
"","",244.145,37.7637
"","",244.439,37.7313
"","",244.733,37.6991
"","",245.027,37.6670
"","",245.321,37.6352
"","",245.615,37.6035
"","",245.909,37.5720
"","",246.203,37.5407
"","",246.497,37.5095
"","",246.791,37.4785
"","",247.085,37.4478
"","",247.379,37.4171
"","",247.673,37.3867
"","",247.967,37.3564
"","",248.260,37.3264
"","",248.554,37.2964
"","",248.848,37.2667
"","",249.142,37.2371
"","",249.436,37.2077
"","",249.730,37.1785
"","",250.024,37.1495
"","",250.318,37.1206
"","",250.612,37.0919
"","",250.906,37.0633
"","",251.200,37.0349
"","",251.494,37.0067
"","",251.788,36.9787
"","",252.082,36.9508
"","",252.376,36.9231
"","",252.670,36.8955
"","",252.964,36.8682
"","",253.258,36.8409
"","",253.552,36.8139
"","",253.846,36.7870
"","",254.140,36.7602
"","",254.434,36.7337
"","",254.728,36.7072
"","",255.022,36.6810
"","",255.316,36.6549
"","",255.609,36.6289
"","",255.903,36.6032
"","",256.197,36.5775
"","",256.491,36.5520
"","",256.785,36.5267
"","",257.079,36.5016
"","",257.373,36.4766
"","",257.667,36.4517
"","",257.961,36.4270
"","",258.255,36.4024
"","",258.549,36.3780
"","",258.843,36.3538
"","",259.137,36.3297
"","",259.431,36.3057
"","",259.725,36.2819
"","",260.019,36.2582
"","",260.313,36.2347
"","",260.607,36.2114
"","",260.901,36.1881
"","",261.195,36.1651
"","",261.489,36.1421
"","",261.783,36.1193
"","",262.077,36.0967
"","",262.371,36.0742
"","",262.664,36.0518
"","",262.958,36.0296
"","",263.252,36.0075
"","",263.546,35.9856
"","",263.840,35.9638
"","",264.134,35.9421
"","",264.428,35.9206
"","",264.722,35.8992
"","",265.016,35.8780
"","",265.310,35.8568
"","",265.604,35.8359
"","",265.898,35.8150
"","",266.192,35.7943
"","",266.486,35.7737
"","",266.780,35.7533
"","",267.074,35.7330
"","",267.368,35.7128
"","",267.662,35.6927
"","",267.956,35.6728
"","",268.250,35.6530
"","",268.544,35.6334
"","",268.838,35.6138
"","",269.132,35.5944
"","",269.426,35.5751
"","",269.720,35.5560
"","",270.013,35.5369
"","",270.307,35.5180
"","",270.601,35.4993
"","",270.895,35.4806
"","",271.189,35.4621
"","",271.483,35.4436
"","",271.777,35.4254
"","",272.071,35.4072
"","",272.365,35.3891
"","",272.659,35.3712
"","",272.953,35.3534
"","",273.247,35.3357
"","",273.541,35.3181
"","",273.835,35.3007
"","",274.129,35.2834
"","",274.423,35.2661
"","",274.717,35.2490
"","",275.011,35.2320
"","",275.305,35.2152
"","",275.599,35.1984
"","",275.893,35.1818
"","",276.187,35.1652
"","",276.481,35.1488
"","",276.775,35.1325
"","",277.068,35.1163
"","",277.362,35.1002
"","",277.656,35.0842
"","",277.950,35.0684
"","",278.244,35.0526
"","",278.538,35.0369
"","",278.832,35.0214
"","",279.126,35.0060
"","",279.420,34.9906
"","",279.714,34.9754
"","",280.008,34.9603
"","",280.302,34.9453
"","",280.596,34.9304
"","",280.890,34.9156
"","",281.184,34.9008
"","",281.478,34.8862
"","",281.772,34.8717
"","",282.066,34.8573
"","",282.360,34.8430
"","",282.654,34.8288
"","",282.948,34.8148
"","",283.242,34.8008
"","",283.536,34.7868
"","",283.830,34.7730
"","",284.124,34.7593
"","",284.417,34.7457
"","",284.711,34.7322
"","",285.005,34.7188
"","",285.299,34.7055
"","",285.593,34.6923
"","",285.887,34.6791
"","",286.181,34.6661
"","",286.475,34.6531
"","",286.769,34.6403
"","",287.063,34.6275
"","",287.357,34.6149
"","",287.651,34.6023
"","",287.945,34.5898
"","",288.239,34.5774
"","",288.533,34.5651
"","",288.827,34.5529
